bond_id,cusip,match_method,match_score,n_candidates,n_name_matches,finra_issuer_name,isin,nport_balance,nport_pctVal,Name,Par Value,par_ratio_nport_over_ishares
1652,23338VBB1,coupon_maturity_name,1.0,1,1,DTE ELECTRIC CO,US23338VBB18,5543000.0,0.018227256317,DTE ELECTRIC COMPANY,8762000,0.6326181237160465
1653,084664DA6,coupon_maturity_name,1.0,1,1,BERKSHIRE HATHAWAY FIN,US084664DA63,6345000.0,0.019737185891,BERKSHIRE HATHAWAY FINANCE CORP,9273000,0.684244581041734
1654,86562MDN7,coupon_maturity_name,0.6666666666666666,1,1,SUMITOMO MITSUI FINL GRP,US86562MDN74,6349000.0,0.021869801015,SUMITOMO MITSUI FINANCIAL GROUP IN,8437000,0.7525186677729051
1655,718172DQ9,coupon_maturity_name,0.5,1,1,PHILIP MORRIS INTL INC,US718172DQ97,4965000.0,0.016598690305,PHILIP MORRIS INTERNATIONAL INC,8654000,0.5737231338109545
1656,210385AF7,coupon_maturity_name,0.4,1,1,CONSTELLATION EN GEN LLC,US210385AF78,6588000.0,0.021766123019,CONSTELLATION ENERGY GENERATION LL,8810000,0.7477866061293984
1657,437076BX9,coupon_maturity_name,1.0,1,1,HOME DEPOT INC,US437076BX94,10095000.0,0.028753432189,HOME DEPOT INC,10344000,0.9759280742459396
1658,00206RMX7,coupon_maturity_name,1.0,1,1,AT&T INC,US00206RMX79,7972000.0,0.026874892743,AT&T INC,8463000,0.9419827484343614
1659,55261FAT1,coupon_maturity_name,1.0,1,1,M&T BANK CORPORATION,US55261FAT12,7959000.0,0.027913935563,M&T BANK CORPORATION MTN,8108000,0.9816230883078441
1660,12636YAJ1,coupon_maturity_name,1.0,1,1,CRH AMERICA FINANCE INC,US12636YAJ10,7787000.0,0.025670710132,CRH AMERICA FINANCE INC,8691000,0.8959843516281211
1661,29250NBY0,coupon_maturity_name,1.0,1,1,ENBRIDGE INC,US29250NBY04,5657000.0,0.020054517593,ENBRIDGE INC,8099000,0.6984812939869119
1662,842400JJ3,coupon_maturity_name,1.0,1,1,SOUTHERN CAL EDISON,US842400JJ35,6981000.0,0.023713110225,SOUTHERN CALIFORNIA EDISON COMPANY,8348000,0.8362482031624341
1663,91324PBK7,coupon_maturity_name,1.0,1,1,UNITEDHEALTH GROUP INC,US91324PBK75,7815000.0,0.029883254784,UNITEDHEALTH GROUP INC,7460000,1.0475871313672922
1664,24422EWZ8,coupon_maturity_name,1.0,1,1,JOHN DEERE CAPITAL CORP,US24422EWZ86,9184000.0,0.031117883178,JOHN DEERE CAPITAL CORP MTN,8504000,1.0799623706491064
1665,174610BJ3,coupon_maturity_name,1.0,1,1,CITIZENS FINANCIAL GROUP,US174610BJ37,6607000.0,0.022435638757,CITIZENS FINANCIAL GROUP INC,8347000,0.7915418713310172
1666,55336VAL4,coupon_maturity_name,1.0,1,1,MPLX LP,US55336VAL45,6665000.0,0.020131123543,MPLX LP,9599000,0.6943431607459111
1667,29379VAT0,coupon_maturity_name,1.0,1,1,ENTERPRISE PRODUCTS OPER,US29379VAT08,9582000.0,0.033600491805,ENTERPRISE PRODUCTS OPERATING LLC,8123000,1.1796134433091223
1668,05971KAG4,coupon_maturity_name,1.0,1,1,BANCO SANTANDER SA,US05971KAG40,7118000.0,0.021612254061,BANCO SANTANDER SA,9508000,0.7486327303323517
1669,406216BL4,coupon_maturity_name,1.0,1,1,HALLIBURTON CO,US406216BL45,13039000.0,0.041204810482,HALLIBURTON COMPANY,9031000,1.4438046727937106
1670,037833BW9,coupon_maturity_name,1.0,1,1,APPLE INC,US037833BW97,11797000.0,0.039360693823,APPLE INC,8628000,1.3672925359295318
1671,49456BBC4,coupon_maturity_name,1.0,1,1,KINDER MORGAN INC,US49456BBC46,5678000.0,0.019998973157,KINDER MORGAN INC,8236000,0.6894123360854784
1672,92826CAN2,coupon_maturity_name,1.0,1,1,VISA INC,US92826CAN20,9928000.0,0.028845206535,VISA INC,9890000,1.0038422649140546
1673,78016EYH4,coupon_maturity_name,1.0,1,1,ROYAL BANK OF CANADA,US78016EYH43,13463000.0,0.040379702102,ROYAL BANK OF CANADA MTN,9637000,1.3970115181072948
1674,43475RAR7,coupon_maturity_name,1.0,1,1,AMRIZE FINANCE US LLC,US43475RAR75,8792000.0,0.029785866813,AMRIZE FINANCE US LLC,8408000,1.0456707897240722
1675,30161NBK6,coupon_maturity_name,1.0,1,1,EXELON CORP,US30161NBK63,9494000.0,0.032613066647,EXELON CORPORATION,8339000,1.1385058160450894
1676,36267VAM5,coupon_maturity_name,1.0,1,1,GE HEALTHCARE TECH INC,US36267VAM54,7316000.0,0.026131589973,GE HEALTHCARE TECHNOLOGIES INC,8217000,0.8903492758914445
1677,68389XCV5,coupon_maturity_name,1.0,1,1,ORACLE CORP,US68389XCV55,10683000.0,0.028298823468,ORACLE CORPORATION,11744000,0.9096559945504087
1678,907818GG7,coupon_maturity_name,1.0,1,1,UNION PACIFIC CORP,US907818GG79,6844000.0,0.023383820075,UNION PACIFIC CORPORATION,8344000,0.8202301054650047
1679,05526DBN4,coupon_maturity_name,1.0,1,1,BAT CAPITAL CORP,US05526DBN49,6065000.0,0.020527678384,BAT CAPITAL CORP,8413000,0.7209081183882087
1680,87612EBP0,coupon_maturity_name,1.0,2,1,TARGET CORP,US87612EBP07,7494000.0,0.025205335569,TARGET CORPORATION,8498000,0.8818545540127088
1681,87264ADT9,coupon_maturity_name,1.0,2,1,T-MOBILE USA INC,US87264ADT97,5735000.0,0.019485408256,T-MOBILE USA INC,8533000,0.67209656627212
1682,06849RAK8,coupon_maturity_name,1.0,1,1,BARRICK NA FINANCE LLC,US06849RAK86,6698000.0,0.022794523726,BARRICK NA FINANCE LLC,8564000,0.7821111630079403
1683,,no_coupon_maturity_candidates,,0,0,,,,,ACCENTURE CAPITAL INC,8517000,
1684,161175BY9,coupon_maturity_size,0.3333333333333333,1,0,CHARTER COMM OPT LLC/CAP,US161175BY99,15317000.0,0.029815558466,CHARTER COMMUNICATIONS OPERATING L,14915000,1.0269527321488434
1685,55261FAV6,coupon_maturity_name,1.0,1,1,M&T BANK CORPORATION,US55261FAV67,6036000.0,0.020235155973,M&T BANK CORPORATION MTN,8638000,0.6987728640889095
1686,74340XCF6,coupon_maturity_name,1.0,1,1,PROLOGIS LP,US74340XCF69,5846000.0,0.018561196547,PROLOGIS LP,9265000,0.6309767943874798
1687,718172EA3,coupon_maturity_name,0.5,1,1,PHILIP MORRIS INTL INC,US718172EA37,8077000.0,0.026191604351,PHILIP MORRIS INTERNATIONAL INC,8871000,0.9104948709277421
1688,98978VAV5,coupon_maturity_name,1.0,1,1,ZOETIS INC,US98978VAV53,6249000.0,0.02183815645,ZOETIS INC,8202000,0.7618873445501098
1689,191216CW8,coupon_maturity_name,1.0,1,1,COCA-COLA CO/THE,US191216CW80,7124000.0,0.017549772299,COCA-COLA CO,11789000,0.6042921367376368
1690,539830BX6,coupon_maturity_name,1.0,1,1,LOCKHEED MARTIN CORP,US539830BX60,5557000.0,0.018725468117,LOCKHEED MARTIN CORPORATION,8673000,0.6407240862446674
1691,05526DCC7,coupon_maturity_name,1.0,1,1,BAT CAPITAL CORP,US05526DCC74,9787000.0,0.033930005675,BAT CAPITAL CORP,8165000,1.1986527862829148
1692,,no_coupon_maturity_candidates,,0,0,,,,,INTUIT INC,8607000,
1693,,name_below_threshold,0.3333333333333333,2,0,,,,,CHARTER COMMUNICATIONS OPERATING L,12471000,
1694,02665WFL0,coupon_maturity_name,1.0,1,1,AMERICAN HONDA FINANCE,US02665WFL00,7144000.0,0.024134378732,AMERICAN HONDA FINANCE CORPORATION MTN,8528000,0.8377110694183865
1695,341081GU5,coupon_maturity_name,1.0,1,1,FLORIDA POWER & LIGHT CO,US341081GU57,8193000.0,0.028228046907,FLORIDA POWER & LIGHT CO,8383000,0.977335082905881
1696,89788KAA4,coupon_maturity_name,1.0,1,1,TRUIST BANK,US89788KAA43,7972000.0,0.02442456922,TRUIST BANK,9280000,0.8590517241379311
1697,054561AM7,coupon_maturity_name,1.0,1,1,EQUITABLE HOLDINGS INC,US054561AM77,9737000.0,0.028655195201,EQUITABLE HOLDINGS INC,9877000,0.9858256555634302
1698,931142ET6,coupon_maturity_name,1.0,1,1,WALMART INC,US931142ET65,7303000.0,0.02168595544,WALMART INC,9628000,0.7585168259243872
1699,606822BM5,coupon_maturity_name,1.0,1,1,MITSUBISHI UFJ FIN GRP,US606822BM52,9084000.0,0.029243731513,MITSUBISHI UFJ FINANCIAL GROUP INC,8884000,1.0225123818099955
1700,437076BD3,coupon_maturity_name,1.0,1,1,HOME DEPOT INC,US437076BD31,8722000.0,0.026875689212,HOME DEPOT INC,9266000,0.9412907403410318
1701,05964HBK0,coupon_maturity_name,1.0,1,1,BANCO SANTANDER SA,US05964HBK05,7227000.0,0.025439743832,BANCO SANTANDER SA,8199000,0.8814489571899012
1702,341099CL1,coupon_maturity_name,1.0,1,1,DUKE ENERGY FLORIDA LLC,US341099CL11,7200000.0,0.02640000951,DUKE ENERGY FLORIDA LLC,7856000,0.9164969450101833
1703,037833EW6,coupon_maturity_name,1.0,1,1,APPLE INC,US037833EW60,6956000.0,0.021669913415,APPLE INC,9445000,0.7364743250397036
1704,65535HBV0,coupon_maturity_name,1.0,1,1,NOMURA HOLDINGS INC,US65535HBV06,4786000.0,0.016657786734,NOMURA HOLDINGS INC,8270000,0.5787182587666264
1705,70450YAM5,coupon_maturity_name,1.0,1,1,PAYPAL HOLDINGS INC,US70450YAM57,6950000.0,0.020167958904,PAYPAL HOLDINGS INC,9761000,0.7120172113512959
1706,037833DQ0,coupon_maturity_name,1.0,1,1,APPLE INC,US037833DQ02,11596000.0,0.025827308861,APPLE INC,13170000,0.8804859529233106
1707,020002BK6,coupon_maturity_name,1.0,1,1,ALLSTATE CORP,US020002BK68,7236000.0,0.024749802722,ALLSTATE CORPORATION (THE),8279000,0.8740186012803479
1708,26441CBU8,coupon_maturity_name,1.0,1,1,DUKE ENERGY CORP,US26441CBU80,8663000.0,0.025240379421,DUKE ENERGY CORP,9785000,0.885334695963209
1709,91324PFQ0,coupon_maturity_name,1.0,1,1,UNITEDHEALTH GROUP INC,US91324PFQ00,9210000.0,0.031478771054,UNITEDHEALTH GROUP INC,8374000,1.09983281585861
1710,911312CA2,coupon_maturity_name,1.0,1,1,UNITED PARCEL SERVICE,US911312CA23,7712000.0,0.023297440402,UNITED PARCEL SERVICE INC,9463000,0.8149635422170559
1711,620076CC1,coupon_maturity_name,1.0,3,1,MOTOROLA SOLUTIONS INC,US620076CC16,6708000.0,0.022978692509,MOTOROLA SOLUTIONS INC,8240000,0.8140776699029126
1712,98138HAJ0,coupon_maturity_name,1.0,1,1,WORKDAY INC,US98138HAJ05,8914000.0,0.02795195819,WORKDAY INC,9009000,0.9894549894549894
1713,76720AAP1,coupon_maturity_name,0.6666666666666666,1,1,RIO TINTO FIN USA PLC,US76720AAP12,7415000.0,0.023055885443,RIO TINTO FINANCE (USA) PLC,9226000,0.8037069152395404
1714,548661DZ7,coupon_maturity_name,0.5,1,1,LOWE'S COS INC,US548661DZ79,11589000.0,0.024504595577,LOWES COMPANIES INC,13678000,0.8472729931276503
1715,58013MGC2,coupon_maturity_name,0.5,1,1,MCDONALD'S CORP,US58013MGC29,7809000.0,0.026148909987,MCDONALDS CORPORATION MTN,8428000,0.9265543426672995
1716,68233JCS1,coupon_maturity_name,0.75,1,1,ONCOR ELECTRIC DELIVERY,US68233JCS15,5608000.0,0.019711800661,ONCOR ELECTRIC DELIVERY COMPANY LL,8118000,0.6908105444690811
1717,57636QAQ7,coupon_maturity_name,1.0,1,1,MASTERCARD INC,US57636QAQ73,10343000.0,0.026930524176,MASTERCARD INC,11073000,0.934073873385713
1718,95040QAM6,coupon_maturity_name,1.0,1,1,WELLTOWER OP LLC,US95040QAM69,6811000.0,0.021005518131,WELLTOWER OP LLC,9223000,0.7384798872384257
1719,209111GK3,coupon_maturity_name,0.6,1,1,CON EDISON CO OF NY INC,US209111GK37,7375000.0,0.024505514197,CONSOLIDATED EDISON COMPANY OF NEW,8761000,0.8417988814062322
1720,21871XAM1,coupon_maturity_name,1.0,1,1,COREBRIDGE FINANCIAL INC,US21871XAM11,8678000.0,0.023449858619,COREBRIDGE FINANCIAL INC,10730000,0.8087604846225536
1721,20030NEK3,coupon_maturity_name,1.0,1,1,COMCAST CORP,US20030NEK37,9818000.0,0.030322817562,COMCAST CORPORATION,9692000,1.0130004127115146
1722,38143VAA7,coupon_maturity_name,1.0,1,1,GOLDMAN SACHS CAPITAL I,US38143VAA70,7981000.0,0.028037700413,GOLDMAN SACHS CAPITAL I,7917000,1.0080838701528356
1723,054989AC2,coupon_maturity_name,1.0,1,1,BAT CAPITAL CORP,US054989AC24,6233000.0,0.023291377791,BAT CAPITAL CORP,7511000,0.8298495539874851
1724,49271VAQ3,coupon_maturity_name,1.0,1,1,KEURIG DR PEPPER INC,US49271VAQ32,6525000.0,0.020879898951,KEURIG DR PEPPER INC,8849000,0.7373714544016273
1725,191216DK3,coupon_maturity_name,1.0,1,1,COCA-COLA CO/THE,US191216DK34,10512000.0,0.031763184399,COCA-COLA CO,9351000,1.124157844080847
1726,055451BD9,coupon_maturity_name,0.6666666666666666,1,1,BHP BILLITON FIN USA LTD,US055451BD93,8277000.0,0.028507512852,BHP BILLITON FINANCE (USA) LTD,8117000,1.0197117161512874
1727,718172BL2,coupon_maturity_name,0.5,1,1,PHILIP MORRIS INTL INC,US718172BL29,6745000.0,0.018970738251,PHILIP MORRIS INTERNATIONAL INC,10183000,0.6623784739271334
1728,58013MFC3,coupon_maturity_name,0.5,1,1,MCDONALD'S CORP,US58013MFC38,7773000.0,0.02201944336,MCDONALDS CORPORATION MTN,10082000,0.7709779805594128
1729,91324PDU3,coupon_maturity_name,1.0,1,1,UNITEDHEALTH GROUP INC,US91324PDU30,9529000.0,0.023509286718,UNITEDHEALTH GROUP INC,11550000,0.825021645021645
1730,09261HBX4,coupon_maturity_name,0.75,1,1,BLACKSTONE PRIVATE CRE,US09261HBX44,7552000.0,0.025038738489,BLACKSTONE PRIVATE CREDIT FUND,8348000,0.9046478198370868
1731,438127AE2,coupon_maturity_name,1.0,1,1,HONDA MOTOR CO LTD,US438127AE20,4744000.0,0.015857836573,HONDA MOTOR CO LTD,8486000,0.5590384162149422
1732,695114DQ8,coupon_maturity_name,1.0,1,1,PACIFICORP,US695114DQ80,5473000.0,0.018895481709,PACIFICORP,8186000,0.6685805032983142
1733,595620AY1,coupon_maturity_name,1.0,1,1,MIDAMERICAN ENERGY CO,US595620AY17,9334000.0,0.031778262374,MIDAMERICAN ENERGY COMPANY,8410000,1.1098692033293698
1734,373334KT7,coupon_maturity_name,1.0,1,1,GEORGIA POWER CO,US373334KT78,7008000.0,0.023677726746,GEORGIA POWER COMPANY,8373000,0.8369759942672877
1735,832696AX6,coupon_maturity_size,0.25,1,0,JM SMUCKER CO,US832696AX63,5329000.0,0.019079274301,J M SMUCKER CO,7881000,0.6761832254790001
1736,05526DBW4,coupon_maturity_name,1.0,1,1,BAT CAPITAL CORP,US05526DBW48,8667000.0,0.029047356689,BAT CAPITAL CORP,8375000,1.034865671641791
1737,20826FBL9,coupon_maturity_name,1.0,2,1,CONOCOPHILLIPS COMPANY,US20826FBL94,8456000.0,0.028420676169,CONOCOPHILLIPS CO,8508000,0.9938881053126469
1738,91159HJS0,coupon_maturity_name,1.0,1,1,US BANCORP,US91159HJS04,8272000.0,0.02817539294,US BANCORP MTN,8122000,1.018468357547402
1739,06849RAG7,coupon_maturity_size,0.25,1,0,BARRICK NA FINANCE LLC,US06849RAG74,6244000.0,0.021300358767,BARRICK NORTH AMERICA FINANCE LLC,8428000,0.7408637873754153
1740,478160CX0,coupon_maturity_name,1.0,1,1,JOHNSON & JOHNSON,US478160CX03,6582000.0,0.022048294829,JOHNSON & JOHNSON,8635000,0.7622466705269253
1741,06418GAQ0,coupon_maturity_name,1.0,1,1,BANK OF NOVA SCOTIA,US06418GAQ01,8881000.0,0.030258246009,BANK OF NOVA SCOTIA (FXD-FRN) MTN,8157000,1.0887581218585265
1742,548661EF0,coupon_maturity_name,0.5,1,1,LOWE'S COS INC,US548661EF07,8362000.0,0.021765005223,LOWES COMPANIES INC,11038000,0.7575647762275775
1743,718172DE6,coupon_maturity_name,0.5,1,1,PHILIP MORRIS INTL INC,US718172DE67,5577000.0,0.019539758275,PHILIP MORRIS INTERNATIONAL INC,7980000,0.6988721804511279
1744,28622HAB7,coupon_maturity_name,1.0,1,1,ELEVANCE HEALTH INC,US28622HAB78,9266000.0,0.030720575316,ELEVANCE HEALTH INC,8408000,1.1020456707897242
1745,,no_coupon_maturity_candidates,,0,0,,,,,ACCENTURE CAPITAL INC,8383000,
1746,172967BL4,coupon_maturity_name,1.0,1,1,CITIGROUP INC,US172967BL44,8326000.0,0.030380847332,CITIGROUP INC,7737000,1.076127698074189
1747,89115A3C4,coupon_maturity_name,1.0,1,1,TORONTO-DOMINION BANK,US89115A3C46,5088000.0,0.01723541551,TORONTO-DOMINION BANK/THE MTN,8314000,0.6119797931200385
1748,478160BU7,coupon_maturity_name,1.0,1,1,JOHNSON & JOHNSON,US478160BU72,9517000.0,0.029056112775,JOHNSON & JOHNSON,9226000,1.0315412963364405
1749,65535HAS8,coupon_maturity_name,1.0,1,1,NOMURA HOLDINGS INC,US65535HAS85,8831000.0,0.027242034012,NOMURA HOLDINGS INC,9149000,0.9652421029620724
1750,449276AE4,coupon_maturity_name,1.0,1,1,IBM INTERNAT CAPITAL,US449276AE42,5680000.0,0.018925908856,IBM INTERNATIONAL CAPITAL PTE LTD,8458000,0.6715535587609364
1751,06738EBV6,coupon_maturity_name,1.0,1,1,BARCLAYS PLC,US06738EBV65,6082000.0,0.018288456014,BARCLAYS PLC,9362000,0.6496475112155522
1752,89788MAY8,coupon_maturity_name,1.0,1,1,TRUIST FINANCIAL CORP,US89788MAY84,7118000.0,0.023651360948,TRUIST FINANCIAL CORP MTN,8461000,0.8412717172911004
1753,12189LAW1,coupon_maturity_name,0.6,1,1,BURLINGTN NORTH SANTA FE,US12189LAW19,8110000.0,0.022592875675,BURLINGTON NORTHERN SANTA FE LLC,10197000,0.795331960380504
1754,26078JAF7,coupon_maturity_name,1.0,1,1,DUPONT DE NEMOURS INC,US26078JAF75,7239000.0,0.022967864818,DUPONT DE NEMOURS INC,9050000,0.799889502762431
1755,25278XAY5,coupon_maturity_name,1.0,1,1,DIAMONDBACK ENERGY INC,US25278XAY58,9032000.0,0.03095365049,DIAMONDBACK ENERGY INC,8085000,1.11713048855906
1756,25746UDW6,coupon_maturity_name,1.0,1,1,DOMINION ENERGY INC,US25746UDW62,5474000.0,0.018616423987,DOMINION ENERGY INC,8278000,0.6612708383667553
1757,760759AZ3,coupon_maturity_name,1.0,1,1,REPUBLIC SERVICES INC,US760759AZ35,7306000.0,0.02103218313,REPUBLIC SERVICES INC,9755000,0.748949256791389
1758,20030NCY5,coupon_maturity_name,1.0,1,1,COMCAST CORP,US20030NCY58,8340000.0,0.021637763557,COMCAST CORPORATION,11281000,0.7392961616877937
1759,,no_coupon_maturity_candidates,,0,0,,,,,US BANCORP MTN,8380000,
1760,22160KAQ8,coupon_maturity_name,1.0,1,1,COSTCO WHOLESALE CORP,US22160KAQ85,9210000.0,0.026859786127,COSTCO WHOLESALE CORPORATION,9663000,0.9531201490220429
1761,03740LAG7,coupon_maturity_size,0.3333333333333333,1,0,AON CORP/AON GLOBAL HOLD,US03740LAG77,6251000.0,0.021449861669,AON CORP,8098000,0.7719189923437886
1762,110122DS4,coupon_maturity_name,1.0,1,1,BRISTOL-MYERS SQUIBB CO,US110122DS47,16034000.0,0.031638440021,BRISTOL-MYERS SQUIBB CO,14633000,1.0957424998291534
1763,822905AF2,coupon_maturity_name,1.0,1,1,SHELL FINANCE US INC,US822905AF22,9308000.0,0.029265824194,SHELL FINANCE US INC,8900000,1.0458426966292136
1764,883556CW0,coupon_maturity_name,1.0,1,1,THERMO FISHER SCIENTIFIC,US883556CW07,8094000.0,0.027655904368,THERMO FISHER SCIENTIFIC INC,8097000,0.9996294924045943
1765,458140CR9,coupon_maturity_name,1.0,1,1,INTEL CORP,US458140CR99,10870000.0,0.03639195601,INTEL CORPORATION,8419000,1.291127212257988
1766,110122DK1,coupon_maturity_name,1.0,1,1,BRISTOL-MYERS SQUIBB CO,US110122DK11,11056000.0,0.030948419234,BRISTOL-MYERS SQUIBB CO,10258000,1.0777929420939754
1767,13645RBG8,coupon_maturity_name,1.0,1,1,CANADIAN PACIFIC RAILWAY,US13645RBG83,7332000.0,0.018278665334,CANADIAN PACIFIC RAILWAY COMPANY,11519000,0.6365135862488063
1768,89236TLM5,coupon_maturity_name,1.0,1,1,TOYOTA MOTOR CREDIT CORP,US89236TLM52,7747000.0,0.025887421115,TOYOTA MOTOR CREDIT CORP MTN,8489000,0.9125927671103782
1769,60687YCT4,coupon_maturity_name,1.0,1,1,MIZUHO FINANCIAL GROUP,US60687YCT47,6472000.0,0.022621156443,MIZUHO FINANCIAL GROUP INC,8048000,0.8041749502982107
1770,031162DJ6,coupon_maturity_name,1.0,1,1,AMGEN INC,US031162DJ62,7214000.0,0.023345916409,AMGEN INC,8620000,0.8368909512761021
1771,054989AF5,coupon_maturity_name,1.0,1,1,BAT CAPITAL CORP,US054989AF54,8593000.0,0.028334775297,BAT CAPITAL CORP,8473000,1.0141626342499706
1772,89236TNB7,coupon_maturity_name,1.0,1,1,TOYOTA MOTOR CREDIT CORP,US89236TNB79,4942000.0,0.017026355542,TOYOTA MOTOR CREDIT CORP MTN,8246000,0.599320882852292
1773,822905AH8,coupon_maturity_name,1.0,1,1,SHELL FINANCE US INC,US822905AH87,6925000.0,0.01799428711,SHELL FINANCE US INC,10908000,0.6348551521818848
1774,373334KR1,coupon_maturity_name,1.0,1,1,GEORGIA POWER CO,US373334KR13,5584000.0,0.017336913148,GEORGIA POWER COMPANY,9161000,0.6095404431830587
1775,532457CW6,coupon_maturity_name,1.0,1,1,ELI LILLY & CO,US532457CW67,10493000.0,0.035832427197,ELI LILLY AND COMPANY,8093000,1.2965525763005066
1776,26441CAT2,coupon_maturity_name,1.0,1,1,DUKE ENERGY CORP,US26441CAT27,10437000.0,0.026215345305,DUKE ENERGY CORP,11261000,0.9268271023887754
1777,87612GAP6,coupon_maturity_name,1.0,1,1,TARGA RESOURCES CORP,US87612GAP63,6563000.0,0.022182409005,TARGA RESOURCES CORP,8174000,0.8029116711524346
1778,88732JBD9,coupon_maturity_name,1.0,1,1,TIME WARNER CABLE LLC,US88732JBD90,9499000.0,0.02411021448,TIME WARNER CABLE LLC,11136000,0.8529992816091954
1779,693475CD5,coupon_maturity_name,1.0,1,1,PNC FINANCIAL SERVICES,US693475CD50,10609000.0,0.035878328892,PNC FINANCIAL SERVICES GROUP INC (,8213000,1.291732619018629
1780,12572QAL9,coupon_maturity_name,1.0,1,1,CME GROUP INC,US12572QAL95,5299000.0,0.017784046357,CME GROUP INC,8219000,0.6447256357221073
1781,694308JH1,coupon_maturity_name,1.0,1,1,PACIFIC GAS & ELECTRIC,US694308JH19,6689000.0,0.016868211185,PACIFIC GAS AND ELECTRIC COMPANY,11013000,0.6073731045128484
1782,58507LBC2,coupon_maturity_name,0.5,1,1,MEDTRONIC GLOBAL HLDINGS,US58507LBC28,8176000.0,0.027046873919,MEDTRONIC GLOBAL HOLDINGS SCA,8406000,0.9726385914822746
1783,456837AW3,coupon_maturity_name,1.0,1,1,ING GROEP NV,US456837AW39,5852000.0,0.017858635835,ING GROEP NV,9089000,0.6438552095940148
1784,55336VCE8,coupon_maturity_name,1.0,1,1,MPLX LP,US55336VCE83,5949000.0,0.019742926469,MPLX LP,8292000,0.717438494934877
1785,925650AK9,coupon_maturity_name,1.0,1,1,VICI PROPERTIES LP,US925650AK98,5089000.0,0.017138838345,VICI PROPERTIES LP,8253000,0.6166242578456319
1786,907818FZ6,coupon_maturity_name,1.0,1,1,UNION PACIFIC CORP,US907818FZ69,7387000.0,0.017476620434,UNION PACIFIC CORPORATION,11875000,0.6220631578947369
1787,693475BA2,coupon_maturity_name,1.0,1,1,PNC FINANCIAL SERVICES,US693475BA21,11096000.0,0.033246016105,PNC FINANCIAL SERVICES GROUP INC (,9272000,1.1967213114754098
1788,911312CL8,coupon_maturity_name,1.0,1,1,UNITED PARCEL SERVICE,US911312CL87,6242000.0,0.021411859221,UNITED PARCEL SERVICE INC,8239000,0.7576162155601408
1789,539830CB3,coupon_maturity_name,1.0,1,1,LOCKHEED MARTIN CORP,US539830CB32,7367000.0,0.023160017696,LOCKHEED MARTIN CORPORATION,8901000,0.8276598135041007
1790,718547AR3,coupon_maturity_name,1.0,1,1,PHILLIPS 66 CO,US718547AR30,7673000.0,0.026219364952,PHILLIPS 66 CO,8213000,0.9342505783513941
1791,256677AP0,coupon_maturity_name,1.0,1,1,DOLLAR GENERAL CORP,US256677AP01,9219000.0,0.031474504283,DOLLAR GENERAL CORP,8182000,1.126741627963823
1792,50076QAR7,coupon_maturity_name,1.0,1,1,KRAFT HEINZ FOODS CO,US50076QAR74,10578000.0,0.038930771605,KRAFT HEINZ FOODS CO,7462000,1.4175824175824177
1793,89788MAK8,coupon_maturity_name,1.0,1,1,TRUIST FINANCIAL CORP,US89788MAK80,4941000.0,0.017551851089,TRUIST FINANCIAL CORP MTN,7792000,0.634111909650924
1794,28622HAC5,coupon_maturity_name,1.0,1,1,ELEVANCE HEALTH INC,US28622HAC51,7332000.0,0.021950045317,ELEVANCE HEALTH INC,9316000,0.7870330613997424
1795,055451AR9,coupon_maturity_name,0.6666666666666666,1,1,BHP BILLITON FIN USA LTD,US055451AR98,7811000.0,0.022571162005,BHP BILLITON FINANCE (USA) LTD,9594000,0.8141546800083386
1796,828807EA1,coupon_maturity_name,1.0,1,1,SIMON PROPERTY GROUP LP,US828807EA11,6635000.0,0.022246233513,SIMON PROPERTY GROUP LP,8222000,0.8069812697640477
1797,097023CP8,coupon_maturity_name,1.0,1,1,BOEING CO,US097023CP81,5458000.0,0.015946493406,BOEING CO,9455000,0.5772607086197779
1798,666807CM2,coupon_maturity_name,1.0,1,1,NORTHROP GRUMMAN CORP,US666807CM21,8642000.0,0.026947990617,NORTHROP GRUMMAN CORP,9117000,0.9478995283536251
1799,,name_below_threshold,0.0,1,0,,,,,DOMINION ENERGY INC,8314000,
1800,046353AM0,coupon_maturity_name,1.0,1,1,ASTRAZENECA PLC,US046353AM00,5471000.0,0.016040036194,ASTRAZENECA PLC,9633000,0.5679435274576975
